internal_transfer_id,operation_type,transfer_reference,scheduled_date,effective_date,created_date,updated_date,back_order,source_document,transfer_state,source_location,destination_location,transfer_amount
10054,Pick Components,WH/PC/01581,2022-04-22 13:14:01.000000,2022-04-22 13:14:31.000000,2022-04-22 13:14:01.472875,2022-12-01 02:37:06.466586,,Return of WH/PC/01517,done,WH/WIP,WH/Stock,
10095,Pick Components,WH/PC/01596,2022-04-27 23:43:33.000000,2022-04-27 23:56:09.000000,2022-04-27 23:43:33.626314,2022-12-01 02:37:06.466586,,Return of WH/PC/01571,done,WH/WIP,WH/Stock,
10099,Pick Components,WH/PC/01597,2022-04-28 03:40:27.000000,2022-04-28 03:40:44.000000,2022-04-28 03:40:27.256906,2022-12-01 02:37:06.466586,,Return of WH/PC/01506,done,WH/WIP,WH/Stock,
10143,Pick Components,WH/PC/01608,2022-05-03 05:41:22.000000,2022-05-03 05:41:56.000000,2022-05-03 05:41:22.069848,2022-12-01 02:37:06.466586,,Return of WH/PC/01606,done,WH/WIP,WH/Stock,
12592,Pick Components,WH/PC/02154,2022-11-16 22:28:17.000000,2022-11-17 02:23:12.000000,2022-11-16 22:28:35.436284,2022-11-17 02:23:10.682432,,MO/04935,done,WH/Stock,WH/WIP,
12593,Pick Components,WH/PC/02155,2022-11-16 22:30:05.000000,2022-11-17 02:26:16.000000,2022-11-16 22:30:20.294229,2022-11-17 02:26:14.802878,,MO/04936,done,WH/Stock,WH/WIP,
12617,Pick Components,WH/PC/02160,2022-11-18 00:56:00.000000,2022-11-19 02:40:45.000000,2022-11-18 00:56:29.424304,2022-11-21 02:18:45.648715,,MO/04941,done,WH/Stock,WH/WIP,
283,Internal Transfers,WH/INT/08062,2020-07-14 01:47:29.000000,2020-09-03 01:20:52.000000,2020-07-14 01:47:43.827243,2022-12-01 01:11:23.747265,,,done,WH/Stock,WH/Stock,
12618,Pick Components,WH/PC/02161,2022-11-18 00:58:30.000000,2022-11-19 02:43:36.000000,2022-11-18 00:58:48.913857,2022-11-19 02:43:35.444131,,MO/04942,done,WH/Stock,WH/WIP,
10176,Pick Components,WH/PC/01625,2022-05-05 05:31:38.000000,2022-05-05 05:32:06.000000,2022-05-05 05:31:38.603982,2022-12-01 02:37:06.466586,,Return of WH/PC/01553,done,WH/WIP,WH/Stock,
12605,Pick Components,WH/PC/02156,2022-11-17 02:51:01.000000,2022-11-17 04:42:33.000000,2022-11-17 02:51:21.422511,2022-11-17 04:42:29.213299,,MO/04937,done,WH/Stock,WH/WIP,
10778,Internal Transfers,WH/INT/10923,2022-06-24 05:07:35.000000,2022-06-24 05:08:03.000000,2022-06-24 05:07:35.768000,2022-12-01 02:37:06.466586,,Return of WH/INT/10576,done,R&D/PD-Equus,WH/Stock,24645.71
10811,Internal Transfers,WH/INT/10933,2022-06-27 04:55:56.000000,2022-06-27 04:56:06.000000,2022-06-27 04:55:56.303856,2022-12-01 02:37:06.466586,,Return of WH/INT/10932,done,WH/Stock,R&D/PD-Hyla1,7151.47
10845,Internal Transfers,WH/INT/10937,2022-06-29 01:18:03.000000,2022-06-29 01:18:09.000000,2022-06-29 01:18:03.273480,2022-12-01 02:37:06.466586,,Return of WH/INT/10936,done,R&D/PD-Hyla1,WH/Stock,
11018,Internal Transfers,WH/INT/10952,2022-07-11 01:49:52.000000,2022-07-11 01:50:29.000000,2022-07-11 01:49:52.615979,2022-12-01 02:37:06.466586,,Return of WH/INT/10526,done,R&D/NPI-ENGINEERING,WH/Stock,6589.34
11020,Internal Transfers,WH/INT/10953,2022-07-11 01:54:35.000000,2022-07-11 01:54:50.000000,2022-07-11 01:54:35.114065,2022-12-01 02:37:06.466586,,Return of WH/INT/10818,done,Partner Locations/Vendors,WH/Input,5060.93
11062,Internal Transfers,WH/INT/10958,2022-07-13 03:44:06.000000,2022-07-13 03:44:18.000000,2022-07-13 03:44:06.717874,2022-12-01 02:37:06.466586,,Return of WH/INT/10891,done,R&D/PD-Hyla1,WH/Stock,1029.61
11077,Internal Transfers,WH/INT/10964,2022-07-14 01:09:34.000000,2022-07-14 01:09:44.000000,2022-07-14 01:09:34.028423,2022-12-01 02:37:06.466586,,Return of WH/INT/10757,done,R&D/PD-Hyla1,WH/Stock,679.76
11082,Internal Transfers,WH/INT/10968,2022-07-14 01:22:27.000000,2022-07-14 01:22:32.000000,2022-07-14 01:22:27.034588,2022-12-01 02:37:06.466586,,Return of WH/INT/10624,done,R&D/PD-Hyla1,WH/Stock,274.8
11100,Internal Transfers,WH/INT/10969,2022-07-15 06:01:07.000000,2022-07-15 06:01:46.000000,2022-07-15 06:01:07.584413,2022-12-01 02:37:06.466586,,Return of WH/INT/10578,done,R&D/PD-Hyla1,WH/Stock,557.07
11116,Internal Transfers,WH/INT/10973,2022-07-18 03:32:50.000000,2022-07-18 03:33:01.000000,2022-07-18 03:32:50.339847,2022-12-01 02:37:06.466586,,Return of WH/INT/10908,done,FAE,WH/Stock,679.76
11118,Internal Transfers,WH/INT/10974,2022-07-18 03:34:34.000000,2022-07-18 03:34:54.000000,2022-07-18 03:34:34.236336,2022-12-01 02:37:06.466586,,Return of WH/INT/10757,done,R&D/PD-Hyla1,WH/Stock,1359.52
11127,Internal Transfers,WH/INT/10975,2022-07-19 00:37:40.000000,2022-07-19 00:37:49.000000,2022-07-19 00:37:39.831744,2022-12-01 02:37:06.466586,,Return of WH/INT/10715,done,R&D/PD-Hyla1,WH/Stock/D3,62.93
11134,Internal Transfers,WH/INT/10978,2022-07-19 01:51:28.000000,,2022-07-19 01:51:28.262361,2022-12-01 02:37:06.466586,,Return of WH/INT/10613,assigned,R&D/PD-Equus,WH/Stock,
11245,Internal Transfers,WH/INT/10988,2022-07-28 01:16:24.000000,2022-07-28 01:17:29.000000,2022-07-28 01:16:24.065701,2022-12-01 02:37:06.466586,,Return of WH/INT/10986,done,WH/Stock,WH/Stock,
11262,Internal Transfers,WH/INT/10992,2022-07-28 05:26:41.000000,2022-07-28 05:26:57.000000,2022-07-28 05:26:41.546551,2022-12-01 02:37:06.466586,,Return of WH/INT/10972,done,Partner Locations/Vendors,WH/Stock,12491.01
11263,Internal Transfers,WH/INT/10993,2022-07-28 05:34:43.000000,,2022-07-28 05:34:43.609820,2022-12-01 02:37:06.466586,,Return of WH/INT/10867,assigned,Partner Locations/Vendors,WH/Stock,
11296,Internal Transfers,WH/INT/11000,2022-07-31 22:47:37.000000,,2022-07-31 22:47:37.343199,2022-12-01 02:37:06.466586,,Return of WH/INT/10227,cancel,Partner Locations/Baraja Pty Ltd: Subcontracting Location,WH/Stock,
11581,Internal Transfers,WH/INT/11062,2022-08-22 23:17:26.000000,2022-08-22 23:17:59.000000,2022-08-22 23:17:26.276080,2022-12-01 02:37:06.466586,,Return of WH/INT/10578,done,R&D/PD-Hyla1,WH/Stock,15.63
11582,Internal Transfers,WH/INT/11063,2022-08-22 23:19:03.000000,2022-08-22 23:19:13.000000,2022-08-22 23:19:03.570275,2022-12-01 02:37:06.466586,,Return of WH/INT/10638,done,R&D/PD-Hyla1,WH/Stock,150.0
11679,Internal Transfers,WH/INT/11071,2022-08-29 03:28:18.000000,2022-08-29 03:28:30.000000,2022-08-29 03:28:18.838247,2022-12-01 02:37:06.466586,,Return of WH/INT/11051,done,WH/Quarantine Stock,WH/Stock,
11758,Internal Transfers,WH/INT/11076,2022-09-06 00:06:28.000000,2022-09-06 00:06:36.000000,2022-09-06 00:06:27.958083,2022-12-01 02:37:06.466586,,Return of WH/INT/10650,done,R&D/PD-Hyla2,WH/Stock,164.7
11759,Internal Transfers,WH/INT/11077,2022-09-06 00:07:33.000000,2022-09-06 00:07:40.000000,2022-09-06 00:07:33.904403,2022-12-01 02:37:06.466586,,Return of WH/INT/10637,done,R&D/PD-Hyla1,WH/Stock,109.8
11760,Internal Transfers,WH/INT/11078,2022-09-06 00:08:30.000000,2022-09-06 00:08:37.000000,2022-09-06 00:08:30.539855,2022-12-01 02:37:06.466586,,Return of WH/INT/10540,done,R&D/PD-Hyla1,WH/Stock,164.7
11776,Internal Transfers,WH/INT/11084,2022-09-06 22:44:34.000000,2022-09-06 22:45:44.000000,2022-09-06 22:44:34.151691,2022-12-01 02:37:06.466586,,Return of WH/INT/10583,done,R&D/PD-Hyla1,WH/Stock,172.76
11786,Internal Transfers,WH/INT/11085,2022-09-06 23:44:35.000000,2022-09-06 23:44:47.000000,2022-09-06 23:44:35.179097,2022-12-01 02:37:06.466586,,Return of WH/INT/10524,done,R&D/PD-Hyla1,WH/Stock,4435.65
11824,Internal Transfers,WH/INT/11092,2022-09-09 03:46:35.000000,2022-09-09 03:47:06.000000,2022-09-09 03:46:35.731123,2022-12-01 02:37:06.466586,,Return of WH/INT/10981,done,Partner Locations/Vendors,Partner Locations/Baraja Pty Ltd: Subcontracting Location,5455.44
11831,Internal Transfers,WH/INT/11094,2022-09-09 05:21:08.000000,2022-09-12 01:23:10.000000,2022-09-09 05:21:08.254895,2022-12-01 02:37:06.466586,,Return of WH/INT/10616,done,WH/Quarantine Stock,WH/Stock/A1,
11840,Internal Transfers,WH/INT/11095,2022-09-12 00:54:13.000000,2022-09-12 00:54:57.000000,2022-09-12 00:54:13.488961,2022-12-01 02:37:06.466586,,Return of WH/INT/10984,done,Partner Locations/Baraja Pty Ltd: Subcontracting Location,WH/Stock,
11966,Internal Transfers,WH/INT/11114,2022-09-22 23:25:00.000000,2022-09-22 23:25:15.000000,2022-09-22 23:25:00.385558,2022-12-01 02:37:06.466586,,Return of WH/INT/10836,done,Partner Locations/Vendors,WH/Input,1255.0
12009,Internal Transfers,WH/INT/11119,2022-09-27 04:04:22.000000,2022-09-27 04:04:34.000000,2022-09-27 04:04:22.027262,2022-12-01 02:37:06.466586,,Return of WH/INT/10833,done,Partner Locations/Vendors,WH/Input,1255.0
12661,Receipts,WH/IN/10603,2022-11-28 00:53:47.000000,,2022-11-21 01:04:17.227745,2022-11-21 02:47:44.688711,,PO08201,cancel,Partner Locations/Vendors,WH/Input,
12503,Goods Inwards Inspection,WH/GI/1203,2022-06-29 04:19:39.000000,2022-11-21 04:54:34.000000,2022-11-10 22:00:15.442129,2022-11-21 04:54:32.923770,WH/GI/1184,PO07444,done,WH/Input,WH/Stock,
12652,Goods Inwards Inspection,WH/GI/1217,2022-09-06 03:15:34.000000,2022-11-22 03:48:37.000000,2022-11-20 23:59:31.527061,2022-11-22 03:48:36.585370,WH/GI/1216,PO07888,done,WH/Input,WH/Stock,
12164,Receipts,WH/IN/10373,2022-10-14 02:03:21.000000,2022-11-20 22:19:38.000000,2022-10-14 02:51:40.659763,2022-11-20 22:19:37.718044,,PO08047,done,Partner Locations/Vendors,WH/Input,
12234,Receipts,WH/IN/10407,2022-10-21 00:40:10.000000,2022-11-20 22:44:11.000000,2022-10-21 04:01:57.416841,2022-11-20 22:44:10.962331,,PO08066,done,Partner Locations/Vendors,WH/Input,
285,Internal Transfers,WH/INT/08064,2020-07-14 02:17:18.000000,2020-07-14 02:17:18.000000,2020-07-14 02:17:04.615682,2022-12-01 01:11:23.747265,,MO/03008,done,WH/Stock/D11,WH/Quarantine Stock,
300,Internal Transfers,WH/INT/08065,2020-07-14 06:46:21.000000,2020-07-14 06:47:52.000000,2020-07-14 06:46:48.381388,2022-12-01 01:11:23.747265,,,done,WH/Quarantine Stock,R&D/PD-Electronics,19581.5
301,Internal Transfers,WH/INT/08066,2020-07-15 00:59:52.000000,2020-07-15 00:59:53.000000,2020-07-15 00:58:30.144349,2022-12-01 01:11:23.747265,,MO/03008,done,WH/Stock/Finished Goods,WH/Quarantine Stock,
12127,Internal Transfers,WH/INT/11137,2022-10-11 03:05:19.000000,2022-10-11 03:05:29.000000,2022-10-11 03:05:19.561594,2022-12-01 02:37:06.466586,,Return of WH/INT/10984,done,Partner Locations/Baraja Pty Ltd: Subcontracting Location,WH/Stock/A1,
12129,Internal Transfers,WH/INT/11138,2022-10-11 03:16:37.000000,2022-10-11 03:16:48.000000,2022-10-11 03:16:37.492038,2022-12-01 02:37:06.466586,,Return of WH/INT/10984,done,Partner Locations/Baraja Pty Ltd: Subcontracting Location,WH/Stock/B6,
12178,Internal Transfers,WH/INT/11141,2022-10-16 23:26:43.000000,2022-10-16 23:26:59.000000,2022-10-16 23:26:43.015881,2022-12-01 02:37:06.466586,,Return of WH/INT/10833,done,Partner Locations/Vendors,WH/Input,1255.0
12252,Internal Transfers,WH/INT/11153,2022-10-24 21:57:47.000000,2022-10-24 21:58:02.000000,2022-10-24 21:57:47.943892,2022-12-01 02:37:06.466586,,Return of WH/INT/10187,done,R&D/PD-Equus,WH/Input,584.73
12255,Internal Transfers,WH/INT/11154,2022-10-25 00:23:02.000000,2022-10-25 00:23:10.000000,2022-10-25 00:23:02.622172,2022-12-01 02:37:06.466586,,Return of WH/INT/11153,done,WH/Input,R&D/PD-Equus,584.73
12256,Internal Transfers,WH/INT/11155,2022-10-25 00:24:22.000000,,2022-10-25 00:24:22.759477,2022-12-01 02:37:06.466586,,Return of WH/INT/11115,waiting,Partner Locations/Baraja Pty Ltd: Subcontracting Location,WH/Input,
12405,Pick Components,WH/PC/02116,2022-11-03 05:48:44.000000,2022-11-03 05:50:49.000000,2022-11-03 05:48:44.304495,2022-12-01 02:37:06.466586,,Return of WH/PC/02097,done,WH/WIP,WH/Stock,
12407,Pick Components,WH/PC/02118,2022-11-03 06:01:41.000000,2022-11-03 06:03:02.000000,2022-11-03 06:01:41.255831,2022-12-01 02:37:06.466586,,Return of WH/PC/02098,done,WH/WIP,WH/Stock,
12589,Goods Inwards Inspection,WH/GI/1212,2022-09-06 03:15:34.000000,2022-11-20 23:53:06.000000,2022-11-16 03:57:43.035667,2022-11-20 23:53:05.198927,WH/GI/1209,PO07888,done,WH/Input,WH/Stock,
12614,Delivery Orders,WH/OUT/00230,2022-11-17 23:42:32.000000,2022-11-20 23:53:30.000000,2022-11-17 23:42:32.809330,2022-11-20 23:53:29.622936,,SO00095,done,WH/Stock,Partner Locations/Customers,19571.93
12409,Pick Components,WH/PC/02120,2022-11-03 06:09:02.000000,2022-11-03 06:10:25.000000,2022-11-03 06:09:02.655732,2022-12-01 02:37:06.466586,,Return of WH/PC/02099,done,WH/WIP,WH/Stock,
12411,Pick Components,WH/PC/02122,2022-11-03 06:14:06.000000,2022-11-03 06:15:06.000000,2022-11-03 06:14:06.085772,2022-12-01 02:37:06.466586,,Return of WH/PC/02100,done,WH/WIP,WH/Stock,
12452,Pick Components,WH/PC/02128,2022-11-09 00:09:07.000000,2022-11-09 00:16:00.000000,2022-11-09 00:09:07.406256,2022-12-01 02:37:06.466586,,Return of WH/PC/02047,done,WH/WIP,WH/Stock,
12535,Goods Inwards Inspection,WH/GI/1205,2022-11-11 05:15:05.000000,2022-11-11 05:17:52.000000,2022-11-11 05:15:04.898216,2022-12-01 02:37:06.466586,,Return of WH/GI/1184,done,WH/Stock,WH/Quarantine Stock,
12662,Internal Transfers,WH/INT/11224,2022-11-21 01:19:23.000000,2022-11-21 01:22:13.000000,2022-11-21 01:19:23.421824,2022-12-01 02:37:06.466586,,Return of WH/INT/11223,done,WH/Stock,WH/Stock/B2,
12669,Internal Transfers,WH/INT/11227,2022-11-21 02:18:22.000000,2022-11-21 02:18:35.000000,2022-11-21 02:18:22.233772,2022-12-01 02:37:06.466586,,Return of WH/INT/11226,done,WH/Stock,WH/Stock/B2,
12659,Receipts,WH/IN/10602,2022-11-28 01:00:18.000000,2022-11-25 05:15:42.000000,2022-11-21 01:03:40.706709,2022-11-25 05:15:41.970032,,PO08202,done,Partner Locations/Vendors,WH/Input,900.0
12670,Pick Components,WH/PC/02170,2022-11-21 02:22:47.000000,2022-11-21 02:24:36.000000,2022-11-21 02:22:47.780424,2022-12-01 02:37:06.466586,,Return of WH/PC/02160,done,WH/WIP,WH/Stock,
12672,Pick Components,WH/PC/02171,2022-11-21 02:26:54.000000,2022-11-21 02:27:36.000000,2022-11-21 02:26:54.183105,2022-12-01 02:37:06.466586,,Return of WH/PC/02161,done,WH/WIP,WH/Stock,
12651,Goods Inwards Inspection,WH/GI/1216,2022-09-06 03:15:34.000000,2022-11-20 23:59:32.000000,2022-11-20 23:53:05.198927,2022-11-20 23:59:31.527061,WH/GI/1212,PO07888,done,WH/Input,WH/Stock,
12676,Internal Transfers,WH/INT/11231,2022-11-21 02:52:52.000000,2022-11-21 03:05:32.000000,2022-11-21 02:52:52.893324,2022-12-01 02:37:06.466586,,Return of WH/INT/11222,done,WH/Stock,WH/Stock/B2,
12678,Internal Transfers,WH/INT/11232,2022-11-21 03:12:50.000000,,2022-11-21 03:12:50.241827,2022-12-01 02:37:06.466586,,Return of WH/INT/11219,cancel,WH/Stock,WH/Stock/B2,
12680,Internal Transfers,WH/INT/11234,2022-11-21 03:26:41.000000,2022-11-21 03:27:41.000000,2022-11-21 03:26:41.762083,2022-12-01 02:37:06.466586,,Return of WH/INT/11220,done,WH/Stock,WH/Stock/B2,
12684,Internal Transfers,WH/INT/11237,2022-11-21 03:43:15.000000,2022-11-21 03:45:08.000000,2022-11-21 03:43:15.872283,2022-12-01 02:37:06.466586,,Return of WH/INT/11221,done,WH/Stock,WH/Stock/B2,
12687,Internal Transfers,WH/INT/11240,2022-11-21 03:54:09.000000,2022-11-21 03:54:19.000000,2022-11-21 03:54:09.727296,2022-12-01 02:37:06.466586,,Return of WH/INT/11239,done,WH/Stock,WH/Stock,
12691,Pick Components,WH/PC/02175,2022-11-21 04:16:28.000000,2022-11-21 04:16:53.000000,2022-11-21 04:16:27.978578,2022-12-01 02:37:06.466586,,Return of WH/PC/02172,done,WH/WIP,WH/Stock,
12781,Internal Transfers,WH/INT/11274,2022-11-28 00:44:55.000000,2022-11-28 00:48:26.000000,2022-11-28 00:44:55.638142,2022-12-01 02:37:06.466586,,Return of WH/INT/11273,done,WH/Stock/B10,WH/Input,
12786,Internal Transfers,WH/INT/11278,2022-11-28 01:40:44.000000,2022-11-28 01:41:19.000000,2022-11-28 01:40:44.369627,2022-12-01 02:37:06.466586,,Return of WH/INT/11277,done,WH/Stock/J0,WH/Stock,
12820,Pick Components,WH/PC/02187,2022-11-29 04:08:14.000000,2022-11-29 04:08:45.000000,2022-11-29 04:08:14.787712,2022-12-01 02:37:06.466586,,Return of WH/PC/02186,done,WH/WIP,WH/Stock,
12823,Pick Components,WH/PC/02189,2022-11-29 04:26:46.000000,2022-11-29 04:29:07.000000,2022-11-29 04:26:46.685705,2022-12-01 02:37:06.466586,,Return of WH/PC/02149,done,WH/WIP,WH/Stock,
12836,Pick Components,WH/PC/02194,2022-11-29 22:46:19.000000,2022-11-29 22:47:21.000000,2022-11-29 22:46:19.212781,2022-12-01 02:37:06.466586,,Return of WH/PC/02192,done,WH/WIP,WH/Stock,
12852,Pick Components,WH/PC/02200,2022-11-30 02:18:33.000000,2022-11-30 02:18:48.000000,2022-11-30 02:18:33.784049,2022-12-01 02:37:06.466586,,Return of WH/PC/02169,done,WH/WIP,WH/Stock,
12855,Pick Components,WH/PC/02203,2022-11-30 03:37:45.000000,2022-11-30 03:38:49.000000,2022-11-30 03:37:45.324498,2022-12-01 02:37:06.466586,,Return of WH/PC/02155,done,WH/WIP,WH/Stock,
12879,Internal Transfers,WH/INT/11330,2022-12-01 00:37:15.000000,2022-12-01 00:37:35.000000,2022-12-01 00:37:15.257121,2022-12-01 02:37:06.466586,,Return of WH/INT/11312,done,WH/Stock/A3,WH/Quarantine Stock,
12881,Pick Components,WH/PC/02212,2022-12-01 01:06:07.000000,,2022-12-01 01:06:04.517188,2022-12-01 02:37:06.466586,,Return of WH/PC/02207,cancel,WH/WIP,WH/Stock,
12660,Goods Inwards Inspection,WH/GI/1218,2022-11-28 01:00:18.000000,2022-11-28 21:46:55.000000,2022-11-21 01:03:40.706709,2022-11-28 21:46:55.496918,,PO08202,done,WH/Input,WH/Stock,
1062,Internal Transfers,WH/INT/08307,2020-09-25 03:31:07.000000,2020-09-25 03:36:57.000000,2020-09-25 03:31:40.948385,2022-12-01 01:11:23.747265,,,done,WH/Input,WH/Stock/D6,
1956,Pick Components,WH/PC/00322,2020-11-24 03:28:47.000000,2020-11-24 03:30:08.000000,2020-11-24 03:28:47.259977,2022-12-01 02:37:06.466586,,Return of WH/PC/00270,done,WH/WIP,WH/Stock,
12883,Pick Components,WH/PC/02214,2022-12-01 02:37:06.000000,2022-12-01 02:37:21.000000,2022-12-01 02:37:06.466586,2022-12-01 02:37:19.722668,,Return of WH/PC/02207,done,WH/WIP,WH/Stock,
12884,Receipts,WH/IN/10665,2022-11-30 19:30:04.000000,,2022-12-01 04:44:17.396839,2022-12-01 04:44:17.396839,,PO08247,assigned,Partner Locations/Vendors,WH/Input,
302,Internal Transfers,WH/INT/08067,2020-07-15 01:21:04.000000,2020-07-15 01:23:32.000000,2020-07-15 01:22:18.631050,2022-12-01 01:11:23.747265,,,done,WH/Quarantine Stock,R&D/NPI-ENGINEERING,9790.75
307,Internal Transfers,WH/INT/08068,2020-07-15 10:26:57.000000,2020-07-15 10:29:59.000000,2020-07-15 10:28:35.664480,2022-12-01 01:11:23.747265,,,done,WH/Stock,WH/Stock,
310,Internal Transfers,WH/INT/08069,2020-07-15 23:13:06.000000,2020-07-15 23:14:15.000000,2020-07-15 23:13:36.438505,2022-12-01 01:11:23.747265,,,done,WH/Input,WH/Stock/B11,
311,Internal Transfers,WH/INT/08070,2020-07-15 23:20:51.000000,2020-07-15 23:22:24.000000,2020-07-15 23:21:52.247440,2022-12-01 01:11:23.747265,,,done,WH/Input,WH/Stock/B11,
312,Internal Transfers,WH/INT/08071,2020-07-15 23:38:18.000000,2020-07-15 23:53:59.000000,2020-07-15 23:44:37.062925,2022-12-01 01:11:23.747265,,,done,WH/Input,WH/Stock/A10,
313,Internal Transfers,WH/INT/08072,2020-07-15 23:38:18.000000,,2020-07-15 23:53:58.185760,2022-12-01 01:11:23.747265,WH/INT/08071,,cancel,WH/Input,WH/Stock/A10,
321,Internal Transfers,WH/INT/08073,2020-07-16 02:23:56.000000,,2020-07-16 02:24:31.603040,2022-12-01 01:11:23.747265,,,cancel,WH/Input,WH/Stock/D4,
322,Goods Inwards Inspection,WH/GI/86,2020-07-16 04:02:15.000000,,2020-07-16 04:02:49.959275,2022-12-01 01:11:23.747265,,,waiting,WH/Input,WH/Stock,
336,Internal Transfers,WH/INT/08074,2020-07-16 22:34:36.000000,2020-07-16 22:34:37.000000,2020-07-16 22:33:10.681094,2022-12-01 01:11:23.747265,,MO/03027,done,WH/Stock/D2,Virtual Locations/My Company: Scrap,42.63
337,Internal Transfers,WH/INT/08075,2020-07-16 23:20:31.000000,,2020-07-16 23:21:03.729546,2022-12-01 01:11:23.747265,,,cancel,WH/Input,WH/Stock/D4,
338,Internal Transfers,WH/INT/08076,2020-07-16 23:22:48.000000,,2020-07-16 23:23:08.833608,2022-12-01 01:11:23.747265,,,cancel,WH/Input,WH/Stock,
339,Internal Transfers,WH/INT/08077,2020-07-16 23:48:55.000000,2020-07-16 23:48:56.000000,2020-07-16 23:48:50.842539,2022-12-01 01:11:23.747265,,MO/03027,done,WH/Stock/D9,Virtual Locations/My Company: Scrap,19.77
340,Internal Transfers,WH/INT/08078,2020-07-16 23:51:42.000000,,2020-07-16 23:51:42.502103,2022-12-01 01:11:23.747265,,,cancel,WH/Input,WH/Stock,
342,Internal Transfers,WH/INT/08079,2020-07-17 00:34:19.000000,2020-07-17 00:35:33.000000,2020-07-17 00:35:12.112638,2022-12-01 01:11:23.747265,,4004,done,WH/Input,WH/Stock/Kanban,
343,Internal Transfers,WH/INT/08080,2020-07-17 00:46:21.000000,2020-07-17 00:50:23.000000,2020-07-17 00:49:14.977917,2022-12-01 01:11:23.747265,,,done,WH/Input,WH/Stock/B11,
349,Internal Transfers,WH/INT/08082,2020-07-17 04:17:23.000000,2020-07-17 04:25:01.000000,2020-07-17 04:19:14.907723,2022-12-01 01:11:23.747265,,,done,WH,R&D,36931.33
350,Internal Transfers,WH/INT/08083,2020-07-19 09:36:57.000000,2020-07-19 09:37:54.000000,2020-07-19 09:37:17.196990,2022-12-01 01:11:23.747265,,,done,WH,R&D/Scrapped location R&D,39.32
351,Internal Transfers,WH/INT/08084,2020-07-19 22:07:47.000000,2020-07-19 22:07:48.000000,2020-07-19 22:05:49.956567,2022-12-01 01:11:23.747265,,SYS 1921 (FMG RMA),done,WH/Stock/Finished Goods,WH/Quarantine Stock,
366,Internal Transfers,WH/INT/08085,2020-07-20 01:57:26.000000,2020-07-20 01:57:27.000000,2020-07-20 01:57:21.080430,2022-12-01 01:11:23.747265,,SYS 1921 (FMG RMA),done,WH/Quarantine Stock,WH/Stock/Finished Goods,
391,Internal Transfers,WH/INT/08087,2020-07-21 04:35:43.000000,,2020-07-21 04:45:08.550909,2022-12-01 01:11:23.747265,,,cancel,WH/Stock,WH/Stock,
1957,Pick Components,WH/PC/00323,2020-11-24 03:34:02.000000,2020-11-24 03:35:55.000000,2020-11-24 03:34:02.128440,2022-12-01 02:37:06.466586,,Return of WH/PC/00257,done,WH/WIP,WH/Stock,
1960,Delivery Orders,WH/OUT/00016,2020-11-24 04:12:46.000000,2020-11-24 04:15:17.000000,2020-11-24 04:12:45.988609,2022-12-01 02:37:06.466586,,Return of WH/IN/05573,done,WH/Stock,Partner Locations/Baraja Pty Ltd: Subcontracting Location,
392,Internal Transfers,WH/INT/08088,2020-07-21 05:08:18.000000,2020-07-21 05:46:00.000000,2020-07-21 05:08:18.247735,2022-12-01 01:11:23.747265,,,done,WH/Stock,WH/Stock,
395,Internal Transfers,WH/INT/08089,2020-07-21 05:40:56.000000,2020-07-21 05:40:57.000000,2020-07-21 05:40:45.458249,2022-12-01 01:11:23.747265,,MO/03019,done,WH/Stock/Finished Goods,WH/Quarantine Stock,
