name,default_code,name,delay,min_qty,date_start,date_end,id
Acktar Ltd,1003898-003,SEN:CMP:OPT:BLK:GOKU5:DIRECTIVITY:PATCH,28,1000.0,,,3947
Acktar Ltd,1003898-003,SEN:CMP:OPT:BLK:GOKU5:DIRECTIVITY:PATCH,28,100.0,,,3947
Acktar Ltd,1003898-003,SEN:CMP:OPT:BLK:GOKU5:DIRECTIVITY:PATCH,28,50.0,,,3947
Open Wiring Systems,1007168-001,ASY:CBL:DTM-8M:M12-A-8F:100MM (copy),28,20.0,,,7168
Fujian Hitronics Technologies Inc,1003716-003,SEN:CMP:OPT:SIL:GOKU:PRISM:9.89DEG,42,1000.0,,,7473
Fujian Hitronics Technologies Inc,1003716-003,SEN:CMP:OPT:SIL:GOKU:PRISM:9.89DEG,42,200.0,,,7473
Fujian Hitronics Technologies Inc,1003716-003,SEN:CMP:OPT:SIL:GOKU:PRISM:9.89DEG,42,100.0,,,7473
Fujian Hitronics Technologies Inc,1003716-003,SEN:CMP:OPT:SIL:GOKU:PRISM:9.89DEG,42,50.0,,,7473
Fujian Hitronics Technologies Inc,1003716-003,SEN:CMP:OPT:SIL:GOKU:PRISM:9.89DEG,35,20.0,,,7473
Fujian Hitronics Technologies Inc,1003716-003,SEN:CMP:OPT:SIL:GOKU:PRISM:9.89DEG,35,10.0,,,7473
Micro Fasteners Pty Ltd,1007384-001,CON:CMP:MEC:SCW:HEX:CSK:ISO10642:SS:M5:40MM (copy),21,1000.0,,,7384
Micro Fasteners Pty Ltd,1007384-001,CON:CMP:MEC:SCW:HEX:CSK:ISO10642:SS:M5:40MM (copy),21,500.0,,,7384
Grand Venture Technology,1007681-003,CMP:MEC:ENG:DIAMOND:CAGE (copy),35,1000.0,,,8134
Grand Venture Technology,1007681-003,CMP:MEC:ENG:DIAMOND:CAGE (copy),35,100.0,,,8134
Grand Venture Technology,1007681-003,CMP:MEC:ENG:DIAMOND:CAGE (copy),35,50.0,,,8134
Grand Venture Technology,1007681-003,CMP:MEC:ENG:DIAMOND:CAGE (copy),35,15.0,,,8134
"DJ MODEL & TOOLING CO.,LIMITED",1007681-003,CMP:MEC:ENG:DIAMOND:CAGE (copy),35,1000.0,,,8134
"DJ MODEL & TOOLING CO.,LIMITED",1007681-003,CMP:MEC:ENG:DIAMOND:CAGE (copy),28,100.0,,,8134
"DJ MODEL & TOOLING CO.,LIMITED",1007681-003,CMP:MEC:ENG:DIAMOND:CAGE (copy),28,50.0,,,8134
FS,1007065-001,COUPLER:SM:250UM:50:50:NONE:1:HIGH_POWER (copy),21,100.0,,,7065
Digi-Key Electronics,1009661-001,CMP:ELC:NILE:CAP_100N_16V_10%_X7R_0402 (copy),0,0.0,,,9658
"DJ MODEL & TOOLING CO.,LIMITED",1003748-001,SEN:CMP:MEC:BLK:GOKU:COAX:CRYSTAL:SHIM:30DEG,35,50.0,,,3836
"Hilltop Technology Laboratory, Inc.",1003748-001,SEN:CMP:MEC:BLK:GOKU:COAX:CRYSTAL:SHIM:30DEG,15,10.0,,,3836
"DJ MODEL & TOOLING CO.,LIMITED",1003748-001,SEN:CMP:MEC:BLK:GOKU:COAX:CRYSTAL:SHIM:30DEG,35,1000.0,,,3836
"DJ MODEL & TOOLING CO.,LIMITED",1003748-001,SEN:CMP:MEC:BLK:GOKU:COAX:CRYSTAL:SHIM:30DEG,35,200.0,,,3836
"DJ MODEL & TOOLING CO.,LIMITED",1003748-001,SEN:CMP:MEC:BLK:GOKU:COAX:CRYSTAL:SHIM:30DEG,35,100.0,,,3836
"DJ MODEL & TOOLING CO.,LIMITED",1003748-001,SEN:CMP:MEC:BLK:GOKU:COAX:CRYSTAL:SHIM:30DEG,35,20.0,,,3836
Ibsen Photonics A/S,1009265-001,SEN:CMP:OPT:SIL:GOKU:GRATING:600LN:42MM (copy),120,1000.0,,,9262
Ibsen Photonics A/S,1009265-001,SEN:CMP:OPT:SIL:GOKU:GRATING:600LN:42MM (copy),120,200.0,,,9262
Ibsen Photonics A/S,1009265-001,SEN:CMP:OPT:SIL:GOKU:GRATING:600LN:42MM (copy),120,100.0,,,9262
Ibsen Photonics A/S,1009265-001,SEN:CMP:OPT:SIL:GOKU:GRATING:600LN:42MM (copy),120,50.0,,,9262
Wurth Electronics Australia Pty Ltd,1009651-001,CMP:ELC:NILE:CAP_10N_50V_10%_X7R_0402 (copy),0,0.0,,,9648
"DJ MODEL & TOOLING CO.,LIMITED",1001199-002,ENG:CAS:ALU:RED:DICEROS:STANDOFF:REAR,21,1.0,,,3402
Retech Precision Mould Limited,1001199-002,ENG:CAS:ALU:RED:DICEROS:STANDOFF:REAR,21,1.0,,,3402
Westfield Fasteners,1009096-001,CON:CMP:MEC:SCW:TX10:CSK:ISO14581:ZP:M3:16MM:BLUE_ND-593S (copy),0,0.0,,,9093
Fujian Hitronics Technologies Inc,1009598-002,CMP:FAS:OPT:SP25:BCLENS_25DEG (copy),1,80.0,,,9820
Fujian Hitronics Technologies Inc,1009598-002,CMP:FAS:OPT:SP25:BCLENS_25DEG (copy),1,50.0,,,9820
Fujian Hitronics Technologies Inc,1009598-002,CMP:FAS:OPT:SP25:BCLENS_25DEG (copy),1,10.0,,,9820
Fujian Hitronics Technologies Inc,1009597-002,CMP:FAS:OPT:SP25:BCLENS_8DEG (copy),1,50.0,,,9821
Fujian Hitronics Technologies Inc,1009597-002,CMP:FAS:OPT:SP25:BCLENS_8DEG (copy),1,20.0,,,9821
Fujian Hitronics Technologies Inc,1009597-002,CMP:FAS:OPT:SP25:BCLENS_8DEG (copy),1,10.0,,,9821
"Xiamen Betensh Optical Technology Co. , Ltd.",1009973-001,CMP:FAS:OPT:SP25:EPRISM2-ST (copy),0,0.0,,,9970
Fujian Hitronics Technologies Inc,1009973-001,CMP:FAS:OPT:SP25:EPRISM2-ST (copy),0,0.0,,,9970
Yangtze Optical Fibre and Cable Joint Stock Limited Company (YOFC),1006311-001,CMP:EDFA:YOFC,42,301.0,,,2925
Yangtze Optical Fibre and Cable Joint Stock Limited Company (YOFC),1006311-001,CMP:EDFA:YOFC,42,300.0,,,2925
SHANGHAI WAIZONGFU INTERNATIONAL TRADE CO LTD,1003848-001,ENG:ASY:EDFA:BLU:ANGEROS,35,101.0,,,2778
SHANGHAI WAIZONGFU INTERNATIONAL TRADE CO LTD,1003848-001,ENG:ASY:EDFA:BLU:ANGEROS,35,20.0,,,2778
SHANGHAI WAIZONGFU INTERNATIONAL TRADE CO LTD,1003848-001,ENG:ASY:EDFA:BLU:ANGEROS,35,51.0,,,2778
SHANGHAI WAIZONGFU INTERNATIONAL TRADE CO LTD,1003848-001,ENG:ASY:EDFA:BLU:ANGEROS,35,10.0,,,2778
LinkedIn Singapore Pte. Ltd,28000,General Marketing costs,0,0.0,,,8804
Google Ads,28000,General Marketing costs,0,0.0,,,8804
"Sense Media Group Ltd., UK",28000,General Marketing costs,0,0.0,,,8804
Marketing Trends,28000,General Marketing costs,0,0.0,,,8804
Oxford Comma,28000,General Marketing costs,0,0.0,,,8804
Chisel Productions Pty Ltd,28000,General Marketing costs,0,0.0,,,8804
Hello Again Digital,28000,General Marketing costs,0,0.0,,,8804
"Microtech Ventures, Inc",28000,General Marketing costs,0,0.0,,,8804
Sling & Stone LLC,28000,General Marketing costs,0,0.0,,,8804
Skye Li (Marketing Contractor),28000,General Marketing costs,0,0.0,,,8804
Papaya Content Marketing (name changed from Brand Voice Content),28000,General Marketing costs,0,0.0,,,8804
AusOptic International Pty Ltd,1009562-001,CON:CMP:OPT:NAT:SPLICE:PROTECT:FLEX:40MM (copy),0,0.0,,,9559
Acktar Ltd,1001761-001,PAPER:ABSORBING:METAL_VELVET,21,10.0,,,3550
Acktar Ltd,1001761-001,PAPER:ABSORBING:METAL_VELVET,28,100.0,,,3550
Acktar Ltd,1001761-001,PAPER:ABSORBING:METAL_VELVET,28,50.0,,,3550
Acktar Ltd,1001761-001,PAPER:ABSORBING:METAL_VELVET,21,25.0,,,3550
Westfield Fasteners,1008989-001,CON:CMP:MEC:SCW:TX6:CSK:ISO14581:SS:M2:6MM (copy),0,0.0,,,8986
Micro Fasteners Pty Ltd,1008989-001,CON:CMP:MEC:SCW:TX6:CSK:ISO14581:SS:M2:6MM (copy),0,0.0,,,8986
"Fujian Dayoptics, Inc",1003742-002,SEN:CMP:OPT:GOKU:CYRSTAL:YVO4:7MM:15DEG:ARC,35,1000.0,,,3963
"Fujian Dayoptics, Inc",1003742-002,SEN:CMP:OPT:GOKU:CYRSTAL:YVO4:7MM:15DEG:ARC,35,500.0,,,3963
"Fujian Dayoptics, Inc",1003742-002,SEN:CMP:OPT:GOKU:CYRSTAL:YVO4:7MM:15DEG:ARC,35,100.0,,,3963
"Fujian Dayoptics, Inc",1003742-002,SEN:CMP:OPT:GOKU:CYRSTAL:YVO4:7MM:15DEG:ARC,35,50.0,,,3963
"Fujian Dayoptics, Inc",1003742-002,SEN:CMP:OPT:GOKU:CYRSTAL:YVO4:7MM:15DEG:ARC,35,20.0,,,3963
Grand Venture Technology,1001385-010,CMP:MEC:GOKU:MOTOR:STATOR,28,100.0,,,3006
Grand Venture Technology,1001385-010,CMP:MEC:GOKU:MOTOR:STATOR,28,50.0,,,3006
Grand Venture Technology,1001385-010,CMP:MEC:GOKU:MOTOR:STATOR,28,25.0,,,3006
Grand Venture Technology,1003968-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:REAR,35,50.0,,,3849
Grand Venture Technology,1003968-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:REAR,35,30.0,,,3849
Grand Venture Technology,1003968-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:REAR,35,100.0,,,3849
"DJ MODEL & TOOLING CO.,LIMITED",1003968-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:REAR,35,10.0,,,3849
Grand Venture Technology,1003968-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:REAR,35,10.0,,,3849
"DJ MODEL & TOOLING CO.,LIMITED",1003968-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:REAR,35,100.0,,,3849
"DJ MODEL & TOOLING CO.,LIMITED",1003968-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:REAR,35,20.0,,,3849
"DJ MODEL & TOOLING CO.,LIMITED",1003968-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:REAR,35,50.0,,,3849
Grand Venture Technology,1003967-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:FRONT,35,50.0,,,3847
Grand Venture Technology,1003967-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:FRONT,35,100.0,,,3847
"DJ MODEL & TOOLING CO.,LIMITED",1003967-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:FRONT,35,50.0,,,3847
"DJ MODEL & TOOLING CO.,LIMITED",1003967-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:FRONT,35,20.0,,,3847
"DJ MODEL & TOOLING CO.,LIMITED",1003967-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:FRONT,35,10.0,,,3847
Grand Venture Technology,1003967-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:FRONT,35,30.0,,,3847
Grand Venture Technology,1003967-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:FRONT,35,10.0,,,3847
"DJ MODEL & TOOLING CO.,LIMITED",1003967-003,SEN:CMP:MEC:BLU:GOKU5:HOUSING:FRONT,35,100.0,,,3847
Grand Venture Technology,1007680-005,CMP:MEC:ENG:DIAMOND:HEATSINK (copy),35,1000.0,,,8492
Grand Venture Technology,1007680-005,CMP:MEC:ENG:DIAMOND:HEATSINK (copy),35,100.0,,,8492
Grand Venture Technology,1007680-005,CMP:MEC:ENG:DIAMOND:HEATSINK (copy),35,50.0,,,8492
Grand Venture Technology,1007680-005,CMP:MEC:ENG:DIAMOND:HEATSINK (copy),35,20.0,,,8492
Grand Venture Technology,1007680-005,CMP:MEC:ENG:DIAMOND:HEATSINK (copy),35,10.0,,,8492
Solid Photon Inc,1009605-001,CMP:FAS:OPT:SP25:0PRISM-P (copy),28,50.0,,,9602
Solid Photon Inc,1009605-001,CMP:FAS:OPT:SP25:0PRISM-P (copy),28,25.0,,,9602
Solid Photon Inc,1009605-001,CMP:FAS:OPT:SP25:0PRISM-P (copy),28,10.0,,,9602
Micro Fasteners Pty Ltd,1002148-001,CON:CMP:MEC:SCW:HEX:CAP:ISO4762:ZNP:M5:12MM:BLU,21,500.0,,,3143
Solid Photon Inc,1009606-001,CMP:FAS:OPT:SP25:PRISM-B (copy),1,100.0,,,9603
Solid Photon Inc,1009606-001,CMP:FAS:OPT:SP25:PRISM-B (copy),1,50.0,,,9603
Solid Photon Inc,1009606-001,CMP:FAS:OPT:SP25:PRISM-B (copy),1,25.0,,,9603
Solid Photon Inc,1009606-001,CMP:FAS:OPT:SP25:PRISM-B (copy),1,10.0,,,9603
Retech Precision Mould Limited,1001319-001,ENG:CASE:AL:RED:DICEROS:TOP_SEAT_FIN,14,1.0,,,3410
Retech Precision Mould Limited,1001152-005,ENG:CMP:MEC:DICEROS:PCA:SEAT:TOP,21,1.0,,,3415
"Xiamen Betensh Optical Technology Co. , Ltd.",1009974-001,CMP:SAS:OPT:SP25:V1.2_PRISM_FRONT (copy),0,0.0,,,9971
Fujian Hitronics Technologies Inc,1009974-001,CMP:SAS:OPT:SP25:V1.2_PRISM_FRONT (copy),0,0.0,,,9971
New Forge Engineering Pty Ltd,1007687-006,CMP:MEC:ENG:DIAMOND:ELECTRICAL_CABLE_CLAMP (copy),0,0.0,,,8966
New Forge Engineering Pty Ltd,1007727-005,CMP:MEC:DIAMOND:CLAMP:CABLE:ELECTRICAL:LHS (copy),0,0.0,,,8967
Thin Gap,1006381-002,SEN:CMP:MEC:MOTOR:THIN:GAP:ROTOR (copy),70,1000.0,,,7453
Thin Gap,1006381-002,SEN:CMP:MEC:MOTOR:THIN:GAP:ROTOR (copy),70,100.0,,,7453
Thin Gap,1006381-002,SEN:CMP:MEC:MOTOR:THIN:GAP:ROTOR (copy),70,50.0,,,7453
Thin Gap,1006381-002,SEN:CMP:MEC:MOTOR:THIN:GAP:ROTOR (copy),70,30.0,,,7453
Thin Gap,1006381-002,SEN:CMP:MEC:MOTOR:THIN:GAP:ROTOR (copy),70,20.0,,,7453
RS Components Pty Ltd,1009353-001,CON:MEC:ORING:SIL:3.6MM:0.6MM (copy),0,0.0,,,9350
K-One Industry Sdn Bhd,1000965-002,CMP:MEC:SIL:ORING:5MM:1.2MM,35,10000.0,,,3069
K-One Industry Sdn Bhd,1000965-002,CMP:MEC:SIL:ORING:5MM:1.2MM,28,1000.0,,,3069
K-One Industry Sdn Bhd,1000965-002,CMP:MEC:SIL:ORING:5MM:1.2MM,28,500.0,,,3069
Digi-Key Electronics,1009642-001,CMP:ELC:NILE:CAP_1N5_50V_5%_C0G/NP0_0402 (copy),0,0.0,,,9639
SAMTEC ASIA PACIFIC PTE LTD,1009876-001,CMP:ELC:IC_AEAT-9955-100 (copy),1,0.0,,,9873
Open Wiring Systems,1007721-004,ENG:CMP:ASY:CBL:DIAMOND:1CH (copy),0,0.0,,,8619
Digi-Key Electronics,1009644-001,CMP:ELC:NILE:CAP_1U_10V_10%_X7R_0603 (copy),0,0.0,,,9641
"DJ MODEL & TOOLING CO.,LIMITED",1009894-001,CMP:FAS:MEC:SP25:DOUBLE_PASS_PRISM (copy),0,0.0,,,9891
4design,23230,Consulting Fees,0,0.0,,,8772
"AMP Optics, LLC",23230,Consulting Fees,0,0.0,,,8772
Improve Consulting Pty Ltd (T/A Lauren Jones),23230,Consulting Fees,0,0.0,,,8772
Jim (Wenjian) Li,23230,Consulting Fees,0,0.0,,,8772
Quality One Australia,23230,Consulting Fees,0,0.0,,,8772
HCL Technologies Ltd.,23230,Consulting Fees,0,0.0,,,8772
"K2realm, LLC",23230,Consulting Fees,0,0.0,,,8772
Miniature Bearings Australia Pty Ltd (MBA),1009889-001,CMP:MEC:PIN:303SS:ISO_8734:CS:M2:6MM (copy),1,1.0,,,9886
"DJ MODEL & TOOLING CO.,LIMITED",1001159-001,ENG:CMP:MEC:DICEROS:CABLE:RETAINER,28,20.0,,,3417
"FUJIAN FRAN OPTICS CO., LTD ",1003939-003,SEN:CMP:MEC:NAT:GOKU5:WINDOW,35,50.0,,,3905
"FUJIAN FRAN OPTICS CO., LTD ",1003939-003,SEN:CMP:MEC:NAT:GOKU5:WINDOW,35,20.0,,,3905
Warren & Brown Technologies (AKA Warren Brown Tools),1008362-001,CMP:MEC:WB:CABLESIDE:4CH:OPT:CONNECTOR (copy),0,0.0,,,8362
"DJ MODEL & TOOLING CO.,LIMITED",1001160-001,ENG:CMP:MEC:DICEROS:FIBRE:RETAINER,28,20.0,,,3418
"DJ MODEL & TOOLING CO.,LIMITED",1009897-001,CMP:FAS:MEC:SP25:BOX_4CH (copy),0,0.0,,,9894
Retech Precision Mould Limited,1001105-003,ENG:CMP:MEC:DICEROS:LASER:CLAMP,14,1.0,,,3443
Small Parts & Bearings Pty Ltd,1010337-001,CMP:MEC:PIN:ISO_8734:SS:M1:5MM (copy),0,0.0,,,10334
Northline Printing & Promotions,23240,Staff Benefits,0,0.0,,,8773
Australian Vaccine Services,23240,Staff Benefits,0,0.0,,,8773
HoneyBug,23240,Staff Benefits,0,0.0,,,8773
Ssweatshop Pty Ltd,23240,Staff Benefits,0,0.0,,,8773
Officeworks Ltd.,23240,Staff Benefits,0,0.0,,,8773
JUICE PROMOTIONS AUSTRALIA,23240,Staff Benefits,0,0.0,,,8773
Supagas Australia,23240,Staff Benefits,0,0.0,,,8773
BIG W,23240,Staff Benefits,0,0.0,,,8773
Rebel Sport,23240,Staff Benefits,0,0.0,,,8773
Yellow Duck Baby Gifts & Hampers,23240,Staff Benefits,0,0.0,,,8773
Sydney Awards & Trophies,23240,Staff Benefits,0,0.0,,,8773
Retech Precision Mould Limited,1001114-002,ENG:CMP:MEC:DICEROS:BOTTOM:HEATSINK,21,1.0,,,3444
"DJ MODEL & TOOLING CO.,LIMITED",1001114-002,ENG:CMP:MEC:DICEROS:BOTTOM:HEATSINK,21,1.0,,,3444
ARNOLD MAGNETICS （SHENZHEN）LTD,1009377-004,CMP:SAS:MEC:SP25:ENCODER_MAGNET_RING (copy),1,30.0,,,9848
"Bomatec (Ningbo) Trading Co., Ltd.",1009377-004,CMP:SAS:MEC:SP25:ENCODER_MAGNET_RING (copy),1,30.0,,,9848
Retech Precision Mould Limited,1001115-002,ENG:CMP:MEC:DICEROS:EXTRUSION:TUBE,21,1.0,,,3445
"DJ MODEL & TOOLING CO.,LIMITED",1001115-002,ENG:CMP:MEC:DICEROS:EXTRUSION:TUBE,21,1.0,,,3445
RS Components Pty Ltd,1005732-001,SEN:CMP:MEC:SPRING:PLUNGER:M4:9.8MM,21,5.0,,,3940
Grand Venture Technology,1007679-007,CMP:MEC:ENG:DIAMOND:ENGINE:TUBE (copy),35,1000.0,,,8862
Grand Venture Technology,1007679-007,CMP:MEC:ENG:DIAMOND:ENGINE:TUBE (copy),35,100.0,,,8862
Grand Venture Technology,1007679-007,CMP:MEC:ENG:DIAMOND:ENGINE:TUBE (copy),35,50.0,,,8862
Grand Venture Technology,1007679-007,CMP:MEC:ENG:DIAMOND:ENGINE:TUBE (copy),35,20.0,,,8862
Grand Venture Technology,1007679-007,CMP:MEC:ENG:DIAMOND:ENGINE:TUBE (copy),28,10.0,,,8862
SJDK Group Pty Ltd (T/A - Stickers n Things),24015,Freight & Courier,0,0.0,,,8788
LASTEK Pty. Ltd.,24015,Freight & Courier,0,0.0,,,8788
Miniature Bearings Australia Pty Ltd (MBA),24015,Freight & Courier,0,0.0,,,8788
Prusa Research 3D printers,24015,Freight & Courier,0,0.0,,,8788
The Fastener Factory (AKA Hardware Bargains),24015,Freight & Courier,0,0.0,,,8788
St John Ambulance Australia,24015,Freight & Courier,0,0.0,,,8788
CARRARO BROADCAST SOLUTIONS PTY LT,24015,Freight & Courier,0,0.0,,,8788
"JLCPCB (JiaLiChuang (HongKong) Co., Limited)",24015,Freight & Courier,0,0.0,,,8788
Accu.co.uk,24015,Freight & Courier,0,0.0,,,8788
RS Components Pty Ltd,24015,Freight & Courier,0,0.0,,,8788
AVNET,24015,Freight & Courier,0,0.0,,,8788
"Mouser Electronics, Inc.",1010463-001,CMP:ELC:DIODE_TVS_2V5_10-UDFN (copy),0,0.0,,,10460
Digi-Key Electronics,1010449-001,CMP:ELC:CON_120X2_QSH-120-01-L-D-A (copy),0,0.0,,,10446
Digi-Key Electronics,1010450-001,"CMP:ELC:BJT_NPN_BCV72,215 (copy)",0,0.0,,,10447
Open Wiring Systems,1007058-001,SEN:CMP:ASY:GOKU5:CABLE:15M (copy),14,40.0,,,7058
Open Wiring Systems,1007058-001,SEN:CMP:ASY:GOKU5:CABLE:15M (copy),14,20.0,,,7058
Open Wiring Systems,1007058-001,SEN:CMP:ASY:GOKU5:CABLE:15M (copy),14,10.0,,,7058
Fujian Hitronics Technologies Inc,1009366-005,CMP:SAS:MEC:SP25:THINGAP_MOTOR_PRISM (copy),1,100.0,,,9462
Fujian Hitronics Technologies Inc,1009366-005,CMP:SAS:MEC:SP25:THINGAP_MOTOR_PRISM (copy),1,25.0,,,9462
Fujian Hitronics Technologies Inc,1009366-005,CMP:SAS:MEC:SP25:THINGAP_MOTOR_PRISM (copy),1,10.0,,,9462
FS,1001552-001,ENG:CMP:OPT:DICEROS:FIBRE:SM:900UM:LC/PC:1M,21,100.0,,,3468
FS,1001552-001,ENG:CMP:OPT:DICEROS:FIBRE:SM:900UM:LC/PC:1M,21,1000.0,,,3468
FS,1001552-001,ENG:CMP:OPT:DICEROS:FIBRE:SM:900UM:LC/PC:1M,21,50.0,,,3468
New Forge Engineering Pty Ltd,1008018-005,CMP:MEC:HYLA:TRAY:FIBRE:WOLVERINE (copy),21,100.0,,,8546
New Forge Engineering Pty Ltd,1008018-005,CMP:MEC:HYLA:TRAY:FIBRE:WOLVERINE (copy),21,50.0,,,8546
New Forge Engineering Pty Ltd,1008018-005,CMP:MEC:HYLA:TRAY:FIBRE:WOLVERINE (copy),21,30.0,,,8546
"DJ MODEL & TOOLING CO.,LIMITED",1007717-003,CMP:MEC:HYLA:BASE_PLATE (copy),35,1000.0,,,8630
"DJ MODEL & TOOLING CO.,LIMITED",1007717-003,CMP:MEC:HYLA:BASE_PLATE (copy),35,100.0,,,8630
"DJ MODEL & TOOLING CO.,LIMITED",1007717-003,CMP:MEC:HYLA:BASE_PLATE (copy),35,50.0,,,8630
"DJ MODEL & TOOLING CO.,LIMITED",1007717-003,CMP:MEC:HYLA:BASE_PLATE (copy),35,30.0,,,8630
Grand Venture Technology,1007717-003,CMP:MEC:HYLA:BASE_PLATE (copy),35,100.0,,,8630
Grand Venture Technology,1007717-003,CMP:MEC:HYLA:BASE_PLATE (copy),35,100.0,,,8630
Grand Venture Technology,1007717-003,CMP:MEC:HYLA:BASE_PLATE (copy),35,50.0,,,8630
Grand Venture Technology,1007717-003,CMP:MEC:HYLA:BASE_PLATE (copy),35,30.0,,,8630
AusOptic International Pty Ltd,1001781-001,CON:CMP:OPT:NAT:SPLICE:PROTECT:FLEX:40MM,21,100.0,,,3155
FS,1001144-001,ENG:CMP:OPT:ISOLATOR:SM:250UM:0.5M,21,1000.0,,,3500
FS,1001144-001,ENG:CMP:OPT:ISOLATOR:SM:250UM:0.5M,21,100.0,,,3500
FS,1001144-001,ENG:CMP:OPT:ISOLATOR:SM:250UM:0.5M,21,20.0,,,3500
Digi-Key Electronics,1010454-001,CMP:ELC:CAP_100N_50V_10%_X7R_0402 (copy),0,0.0,,,10451
Digi-Key Electronics,1010455-001,CMP:ELC:CAP_470N_50V_10%_X7R_0805 (copy),0,0.0,,,10452
Digi-Key Electronics,1010451-001,CMP:ELC:CAP_10U_50V_10%_X7R_1206 (copy),0,0.0,,,10448
Wurth Electronics Australia Pty Ltd,1010460-001,CMP:ELC:CON_RJ45_JXD2-0Z15NL (copy),0,0.0,,,10457
Digi-Key Electronics,1010452-001,CMP:ELC:CAP_47U_10V_10%_X5R_1206 (copy),0,0.0,,,10449
"Mouser Electronics, Inc.",1010452-001,CMP:ELC:CAP_47U_10V_10%_X5R_1206 (copy),0,0.0,,,10449
FS,1001008-001,ENG:CMP:OPT:COUPLER:SM:250UM,35,100.0,,,3182
"DJ MODEL & TOOLING CO.,LIMITED",1001194-002,ENG:CMP:MEC:DICEROS:OPTICS:RETAINER,14,1.0,,,3446
Retech Precision Mould Limited,1001194-002,ENG:CMP:MEC:DICEROS:OPTICS:RETAINER,21,1.0,,,3446
Grand Venture Technology,1001198-003,ENG:CMP:MEC:DICEROS:STANDOFF:FRONT,35,20.0,,,3447
Grand Venture Technology,1001198-003,ENG:CMP:MEC:DICEROS:STANDOFF:FRONT,35,50.0,,,3447
Grand Venture Technology,1001198-003,ENG:CMP:MEC:DICEROS:STANDOFF:FRONT,35,1000.0,,,3447
SHANGHAI WAIZONGFU INTERNATIONAL TRADE CO LTD,1001211-001,ENG:CMP:OPT:EDFA:COMPONENTS,21,1.0,,,3449
Caelera Pty Ltd,1001109-001,ENG:CMP:PHO:LASER:FINISAR:FOTM80C,28,1.0,,,3460
Micro Fasteners Pty Ltd,1000961-001,CON:SCREW:HEX:CSK:ISO_10642:SS:M5:12MM,14,1.0,,,3782
Tiger Industrial Supplies Pty Ltd,1000961-001,CON:SCREW:HEX:CSK:ISO_10642:SS:M5:12MM,14,1.0,,,3782
Micro Fasteners Pty Ltd,1000925-001,SCW:HEX:CAP:ISO4762:SS:M2:8MM,21,500.0,,,3792
Tiger Industrial Supplies Pty Ltd,1000958-001,SCW:HEX:CAP:ISO4762:SS:M3:12MM,14,1.0,,,3793
Tiger Industrial Supplies Pty Ltd,1000930-001,SCW:HEX:CAP:ISO4762:SS:M3:16MM,1,1.0,,,3794
Micro Fasteners Pty Ltd,1000967-001,SCW:HEX:CAP:SS:M2:4MM,14,1.0,,,3795
Tiger Industrial Supplies Pty Ltd,1000967-001,SCW:HEX:CAP:SS:M2:4MM,14,0.0,,,3795
Micro Fasteners Pty Ltd,1001203-001,CON:SCW:HEX:CSK:ISO10642:SS:M3:10MM,14,1.0,,,3796
Tiger Industrial Supplies Pty Ltd,1001203-001,CON:SCW:HEX:CSK:ISO10642:SS:M3:10MM,14,1.0,,,3796
Tiger Industrial Supplies Pty Ltd,1000962-001,SCW:HEX:CSK:ISO10642:SS:M4:10MM,1,1.0,,,3797
Micro Fasteners Pty Ltd,1007618-001,CON:CMP:MEC:SCW:TX8:CSK:ISO14581:ZP:M3:6MM:BLUE_ND-593S (copy),0,0.0,,,7618
New Forge Engineering Pty Ltd,1008209-002,CMP:MEC:DIAMOND:FLEX:OPT_CABLE_GUIDE (copy),0,0.0,,,8461
Mitre 10 Australia Pty. Ltd.,24050,Office Supplies,0,0.0,,,8794
Dynamic Gift International Pty Ltd,24050,Office Supplies,0,0.0,,,8794
Amazon (Online for PO's),24050,Office Supplies,0,0.0,,,8794
UniTix (Custom Wristband),24050,Office Supplies,0,0.0,,,8794
EBay,24050,Office Supplies,0,0.0,,,8794
Bunnings Group Limited,24050,Office Supplies,0,0.0,,,8794
Writeyboard Australia (NZ) Pty Ltd,24050,Office Supplies,0,0.0,,,8794
Ink Station,24050,Office Supplies,0,0.0,,,8794
Kogan.com,24050,Office Supplies,0,0.0,,,8794
Officeworks Ltd.,24050,Office Supplies,0,0.0,,,8794
Keeler Hardware,24050,Office Supplies,0,0.0,,,8794
Simultech Australia,60500,CIP,0,0.0,,,8681
Retech Precision Mould Limited,60500,CIP,0,0.0,,,8681
COHERENT SCIENTIFIC PTY LTD,60500,CIP,0,0.0,,,8681
